row_id,order_id,order_date,ship_date,ship_mode,customer_id,postal_code,product_id,sales,quantity,discount,profit,shipping_duration_days,unit_price,unit_cost,profit_margin_pct,is_profitable,discount_bracket
151,CA-2016-114489,2016-12-05,2016-12-09,Standard Class,JE-16165,53132,OFF-BI-10002735,171.55,5,0.0,80.6285,4,34.31,18.18,47.0,1,No Discount (0%)
152,CA-2016-158834,2016-03-13,2016-03-16,First Class,TW-21025,85254,OFF-AP-10000326,157.92,5,0.2,17.766,3,31.58,28.03,11.25,1,Low Discount (1-20%)
153,CA-2016-158834,2016-03-13,2016-03-16,First Class,TW-21025,85254,TEC-PH-10001254,203.184,2,0.2,15.2388,3,101.59,93.97,7.5,1,Low Discount (1-20%)
154,CA-2015-124919,2015-05-31,2015-06-02,First Class,SP-20650,95123,OFF-PA-10001950,58.38,7,0.0,26.271,2,8.34,4.59,45.0,1,No Discount (0%)
155,CA-2015-124919,2015-05-31,2015-06-02,First Class,SP-20650,95123,OFF-PA-10002254,105.52,4,0.0,48.5392,2,26.38,14.25,46.0,1,No Discount (0%)
156,CA-2015-124919,2015-05-31,2015-06-02,First Class,SP-20650,95123,OFF-ST-10001590,80.88,6,0.0,21.0288,2,13.48,9.98,26.0,1,No Discount (0%)
157,CA-2015-118948,2015-05-28,2015-06-03,Standard Class,NK-18490,98105,OFF-AR-10001547,6.63,3,0.0,1.7901,6,2.21,1.61,27.0,1,No Discount (0%)
158,CA-2014-104269,2014-03-01,2014-03-06,Second Class,DB-13060,98115,FUR-CH-10004063,457.568,2,0.2,51.4764,5,228.78,203.05,11.25,1,Low Discount (1-20%)
159,CA-2016-114104,2016-11-20,2016-11-24,Standard Class,NP-18670,73034,OFF-LA-10002475,14.62,2,0.0,6.8714,4,7.31,3.87,47.0,1,No Discount (0%)
160,CA-2016-114104,2016-11-20,2016-11-24,Standard Class,NP-18670,73034,TEC-PH-10004536,944.93,7,0.0,236.2325,4,134.99,101.24,25.0,1,No Discount (0%)
161,CA-2016-162733,2016-05-11,2016-05-12,First Class,TT-21070,90045,OFF-PA-10002751,5.98,1,0.0,2.691,1,5.98,3.29,45.0,1,No Discount (0%)
162,CA-2015-119697,2015-12-28,2015-12-31,Second Class,EM-13960,19134,TEC-AC-10003657,54.384,2,0.2,1.3596,3,27.19,26.51,2.5,1,Low Discount (1-20%)
163,CA-2016-154508,2016-11-16,2016-11-20,Standard Class,RD-19900,88220,OFF-EN-10001990,28.4,5,0.0,13.348,4,5.68,3.01,47.0,1,No Discount (0%)
164,CA-2016-113817,2016-11-07,2016-11-11,Standard Class,MJ-17740,98115,OFF-BI-10004002,27.68,2,0.2,9.688,4,13.84,9.0,35.0,1,Low Discount (1-20%)
165,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,78207,OFF-AR-10004441,9.936,3,0.2,2.7324,4,3.31,2.4,27.5,1,Low Discount (1-20%)
166,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,78207,TEC-MA-10000822,8159.952,8,0.4,-1359.992,4,1019.99,1189.99,-16.67,0,Medium Discount (21-50%)
167,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,78207,OFF-ST-10000991,275.928,3,0.2,-58.6347,4,91.98,111.52,-21.25,0,Low Discount (1-20%)
168,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,78207,FUR-CH-10004287,1740.06,9,0.3,-24.858,4,193.34,196.1,-1.43,0,Medium Discount (21-50%)
169,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,78207,OFF-AR-10002656,32.064,6,0.2,6.8136,4,5.34,4.21,21.25,1,Low Discount (1-20%)
170,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,78207,OFF-AP-10002518,177.98,5,0.8,-453.849,4,35.6,126.37,-255.0,0,High Discount (>50%)
171,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,78207,TEC-PH-10003931,143.976,3,0.2,8.9985,4,47.99,44.99,6.25,1,Low Discount (1-20%)
172,CA-2014-118962,2014-08-05,2014-08-09,Standard Class,CS-12130,90004,OFF-PA-10000659,20.94,3,0.0,9.8418,4,6.98,3.7,47.0,1,No Discount (0%)
173,CA-2014-118962,2014-08-05,2014-08-09,Standard Class,CS-12130,90004,OFF-PA-10001144,110.96,2,0.0,53.2608,4,55.48,28.85,48.0,1,No Discount (0%)
174,CA-2014-118962,2014-08-05,2014-08-09,Standard Class,CS-12130,90004,FUR-CH-10003817,340.144,7,0.2,21.259,4,48.59,45.56,6.25,1,Low Discount (1-20%)
175,US-2014-100853,2014-09-14,2014-09-19,Standard Class,JB-15400,60623,OFF-AP-10000891,52.448,2,0.8,-131.12,5,26.22,91.78,-250.0,0,High Discount (>50%)
176,US-2014-100853,2014-09-14,2014-09-19,Standard Class,JB-15400,60623,OFF-LA-10003148,20.16,4,0.2,6.552,5,5.04,3.4,32.5,1,Low Discount (1-20%)
177,US-2017-152366,2017-04-21,2017-04-25,Second Class,SJ-20500,77036,OFF-AP-10002684,97.264,4,0.8,-243.16,4,24.32,85.11,-250.0,0,High Discount (>50%)
178,US-2015-101511,2015-11-21,2015-11-23,Second Class,JE-15745,43055,FUR-CH-10004698,396.802,7,0.3,-11.3372,2,56.69,58.31,-2.86,0,Medium Discount (21-50%)
179,US-2015-101511,2015-11-21,2015-11-23,Second Class,JE-15745,43055,OFF-SU-10002189,15.88,5,0.2,-3.7715,2,3.18,3.93,-23.75,0,Low Discount (1-20%)
180,CA-2015-137225,2015-12-15,2015-12-19,Standard Class,JK-15640,10009,OFF-AR-10001940,3.28,1,0.0,1.4104,4,3.28,1.87,43.0,1,No Discount (0%)
181,CA-2014-166191,2014-12-05,2014-12-09,Second Class,DK-13150,62521,OFF-ST-10003455,24.816,2,0.2,1.8612,4,12.41,11.48,7.5,1,Low Discount (1-20%)
182,CA-2014-166191,2014-12-05,2014-12-09,Second Class,DK-13150,62521,TEC-AC-10004659,408.744,7,0.2,76.6395,4,58.39,47.44,18.75,1,Low Discount (1-20%)
183,CA-2014-158274,2014-11-19,2014-11-24,Second Class,RM-19675,71203,TEC-PH-10003273,503.96,4,0.0,131.0296,5,125.99,93.23,26.0,1,No Discount (0%)
184,CA-2014-158274,2014-11-19,2014-11-24,Second Class,RM-19675,71203,TEC-PH-10004896,149.95,5,0.0,41.986,5,29.99,21.59,28.0,1,No Discount (0%)
185,CA-2014-158274,2014-11-19,2014-11-24,Second Class,RM-19675,71203,TEC-AC-10002345,29.0,2,0.0,7.25,5,14.5,10.88,25.0,1,No Discount (0%)
186,CA-2016-105018,2016-11-28,2016-12-02,Standard Class,SK-19990,06824,OFF-BI-10001890,7.16,2,0.0,3.4368,4,3.58,1.86,48.0,1,No Discount (0%)
187,CA-2014-123260,2014-08-26,2014-08-30,Standard Class,FM-14290,90032,TEC-AC-10002323,176.8,8,0.0,22.984,4,22.1,19.23,13.0,1,No Discount (0%)
188,CA-2016-157000,2016-07-16,2016-07-22,Standard Class,AM-10360,75051,OFF-ST-10001328,37.224,3,0.2,3.7224,6,12.41,11.17,10.0,1,Low Discount (1-20%)
189,CA-2016-157000,2016-07-16,2016-07-22,Standard Class,AM-10360,75051,OFF-PA-10001950,20.016,3,0.2,6.255,6,6.67,4.59,31.25,1,Low Discount (1-20%)
190,CA-2015-102281,2015-10-12,2015-10-14,First Class,MP-17470,10035,FUR-BO-10002613,899.136,4,0.2,112.392,2,224.78,196.69,12.5,1,Low Discount (1-20%)
191,CA-2015-102281,2015-10-12,2015-10-14,First Class,MP-17470,10035,TEC-PH-10001552,71.76,6,0.0,20.0928,2,11.96,8.61,28.0,1,No Discount (0%)
192,CA-2015-102281,2015-10-12,2015-10-14,First Class,MP-17470,10035,OFF-PA-10000061,51.84,8,0.0,24.8832,2,6.48,3.37,48.0,1,No Discount (0%)
193,CA-2015-102281,2015-10-12,2015-10-14,First Class,MP-17470,10035,FUR-BO-10002545,626.352,3,0.2,46.9764,2,208.78,193.13,7.5,1,Low Discount (1-20%)
194,CA-2015-102281,2015-10-12,2015-10-14,First Class,MP-17470,10035,OFF-AR-10003514,19.9,5,0.0,6.567,2,3.98,2.67,33.0,1,No Discount (0%)
195,CA-2015-131457,2015-10-31,2015-11-06,Standard Class,MZ-17515,92374,OFF-EN-10001509,14.28,7,0.0,6.7116,6,2.04,1.08,47.0,1,No Discount (0%)
196,CA-2014-140004,2014-03-21,2014-03-25,Standard Class,CB-12025,45011,OFF-AR-10004685,7.408,2,0.2,1.2038,4,3.7,3.1,16.25,1,Low Discount (1-20%)
197,CA-2014-140004,2014-03-21,2014-03-25,Standard Class,CB-12025,45011,OFF-AR-10004027,6.048,3,0.2,1.5876,4,2.02,1.49,26.25,1,Low Discount (1-20%)
198,CA-2017-107720,2017-11-06,2017-11-13,Standard Class,VM-21685,07090,OFF-ST-10001414,46.26,3,0.0,12.0276,7,15.42,11.41,26.0,1,No Discount (0%)
199,US-2017-124303,2017-07-06,2017-07-13,Standard Class,FH-14365,19120,OFF-BI-10000343,2.946,2,0.7,-2.2586,7,1.47,2.6,-76.67,0,High Discount (>50%)
200,US-2017-124303,2017-07-06,2017-07-13,Standard Class,FH-14365,19120,OFF-PA-10002749,16.056,3,0.2,5.8203,7,5.35,3.41,36.25,1,Low Discount (1-20%)
201,CA-2017-105074,2017-06-24,2017-06-29,Standard Class,MB-17305,44312,OFF-PA-10002666,21.744,3,0.2,6.795,5,7.25,4.98,31.25,1,Low Discount (1-20%)
202,CA-2014-133690,2014-08-03,2014-08-05,First Class,BS-11755,80219,FUR-TA-10004289,218.75,2,0.5,-161.875,2,109.38,190.31,-74.0,0,Medium Discount (21-50%)
203,CA-2014-133690,2014-08-03,2014-08-05,First Class,BS-11755,80219,OFF-AP-10003622,2.6,1,0.2,0.2925,2,2.6,2.31,11.25,1,Low Discount (1-20%)
204,US-2017-116701,2017-12-17,2017-12-21,Second Class,LC-17140,75220,OFF-AP-10003217,66.284,2,0.8,-178.9668,4,33.14,122.63,-270.0,0,High Discount (>50%)
205,CA-2017-126382,2017-06-03,2017-06-07,Standard Class,HK-14890,37064,FUR-FU-10002960,35.168,7,0.2,9.6712,4,5.02,3.64,27.5,1,Low Discount (1-20%)
206,CA-2017-108329,2017-12-09,2017-12-14,Standard Class,LE-16810,90604,TEC-PH-10001918,444.768,4,0.2,44.4768,5,111.19,100.07,10.0,1,Low Discount (1-20%)
207,CA-2017-135860,2017-12-01,2017-12-07,Standard Class,JH-15985,48601,OFF-ST-10000642,83.92,4,0.0,5.8744,6,20.98,19.51,7.0,1,No Discount (0%)
208,CA-2017-135860,2017-12-01,2017-12-07,Standard Class,JH-15985,48601,TEC-PH-10001700,131.98,2,0.0,35.6346,6,65.99,48.17,27.0,1,No Discount (0%)
209,CA-2017-135860,2017-12-01,2017-12-07,Standard Class,JH-15985,48601,OFF-BI-10003274,15.92,4,0.0,7.4824,6,3.98,2.11,47.0,1,No Discount (0%)
210,CA-2017-135860,2017-12-01,2017-12-07,Standard Class,JH-15985,48601,OFF-FA-10000134,52.29,9,0.0,16.2099,6,5.81,4.01,31.0,1,No Discount (0%)
211,CA-2017-135860,2017-12-01,2017-12-07,Standard Class,JH-15985,48601,OFF-ST-10001522,91.99,1,0.0,3.6796,6,91.99,88.31,4.0,1,No Discount (0%)
212,CA-2015-101007,2015-02-09,2015-02-13,Second Class,MS-17980,75220,TEC-AC-10001266,20.8,2,0.2,6.5,4,10.4,7.15,31.25,1,Low Discount (1-20%)
213,CA-2015-146262,2015-01-02,2015-01-09,Standard Class,VW-21775,44256,OFF-LA-10004544,23.68,2,0.2,8.88,7,11.84,7.4,37.5,1,Low Discount (1-20%)
214,CA-2015-146262,2015-01-02,2015-01-09,Standard Class,VW-21775,44256,FUR-BO-10004695,452.45,5,0.5,-244.323,7,90.49,139.35,-54.0,0,Medium Discount (21-50%)
215,CA-2015-146262,2015-01-02,2015-01-09,Standard Class,VW-21775,44256,TEC-PH-10002844,62.982,3,0.4,-14.6958,7,20.99,25.89,-23.33,0,Medium Discount (21-50%)
216,CA-2015-146262,2015-01-02,2015-01-09,Standard Class,VW-21775,44256,TEC-MA-10000864,1188.0,9,0.7,-950.4,7,132.0,237.6,-80.0,0,High Discount (>50%)
217,CA-2015-146262,2015-01-02,2015-01-09,Standard Class,VW-21775,44256,TEC-AC-10000109,89.584,2,0.2,4.4792,7,44.79,42.55,5.0,1,Low Discount (1-20%)
218,CA-2016-130162,2016-10-28,2016-11-01,Standard Class,JH-15910,90032,OFF-ST-10001328,93.06,6,0.0,26.0568,4,15.51,11.17,28.0,1,No Discount (0%)
219,CA-2016-130162,2016-10-28,2016-11-01,Standard Class,JH-15910,90032,TEC-PH-10002563,302.376,3,0.2,22.6782,4,100.79,93.23,7.5,1,Low Discount (1-20%)
220,CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,43017,OFF-FA-10000585,5.584,2,0.2,1.8148,3,2.79,1.88,32.5,1,Low Discount (1-20%)
221,CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,43017,OFF-PA-10004000,22.704,6,0.2,8.2302,3,3.78,2.41,36.25,1,Low Discount (1-20%)
222,CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,43017,OFF-BI-10002852,19.776,4,0.7,-13.8432,3,4.94,8.4,-70.0,0,High Discount (>50%)
223,CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,43017,FUR-FU-10000087,72.704,4,0.2,19.0848,3,18.18,13.4,26.25,1,Low Discount (1-20%)
224,CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,43017,TEC-MA-10001148,479.988,4,0.7,-383.9904,3,120.0,215.99,-80.0,0,High Discount (>50%)
225,CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,43017,OFF-AR-10001958,27.168,2,0.2,2.7168,3,13.58,12.23,10.0,1,Low Discount (1-20%)
226,CA-2015-163055,2015-08-09,2015-08-16,Standard Class,DS-13180,48227,OFF-AR-10001026,2.2,1,0.0,0.968,7,2.2,1.23,44.0,1,No Discount (0%)
227,CA-2015-163055,2015-08-09,2015-08-16,Standard Class,DS-13180,48227,FUR-TA-10003748,622.45,5,0.0,136.939,7,124.49,97.1,22.0,1,No Discount (0%)
228,CA-2015-163055,2015-08-09,2015-08-16,Standard Class,DS-13180,48227,OFF-ST-10002485,21.98,1,0.0,0.2198,7,21.98,21.76,1.0,1,No Discount (0%)
229,US-2015-145436,2015-02-28,2015-03-04,Standard Class,VD-21670,38401,FUR-CH-10004860,161.568,2,0.2,-28.2744,4,80.78,94.92,-17.5,0,Low Discount (1-20%)
230,US-2015-145436,2015-02-28,2015-03-04,Standard Class,VD-21670,38401,FUR-CH-10004477,389.696,8,0.2,43.8408,4,48.71,43.23,11.25,1,Low Discount (1-20%)
231,US-2014-156216,2014-09-13,2014-09-17,Standard Class,EA-14035,28205,OFF-BI-10001679,18.648,7,0.7,-12.432,4,2.66,4.44,-66.67,0,High Discount (>50%)
232,US-2017-100930,2017-04-07,2017-04-12,Standard Class,CS-12400,33614,FUR-TA-10001705,233.86,2,0.45,-102.048,5,116.93,167.95,-43.64,0,Medium Discount (21-50%)
233,US-2017-100930,2017-04-07,2017-04-12,Standard Class,CS-12400,33614,FUR-TA-10003473,620.6145,3,0.45,-248.2458,5,206.87,289.62,-40.0,0,Medium Discount (21-50%)
234,US-2017-100930,2017-04-07,2017-04-12,Standard Class,CS-12400,33614,OFF-BI-10001679,5.328,2,0.7,-3.552,5,2.66,4.44,-66.67,0,High Discount (>50%)
235,US-2017-100930,2017-04-07,2017-04-12,Standard Class,CS-12400,33614,FUR-FU-10004017,258.072,3,0.2,0.0,5,86.02,86.02,0.0,0,Low Discount (1-20%)
236,US-2017-100930,2017-04-07,2017-04-12,Standard Class,CS-12400,33614,TEC-AC-10003832,617.976,3,0.2,-7.7247,5,205.99,208.57,-1.25,0,Low Discount (1-20%)
237,CA-2017-160514,2017-11-12,2017-11-16,Standard Class,DB-13120,95051,OFF-PA-10002479,10.56,2,0.0,4.752,4,5.28,2.9,45.0,1,No Discount (0%)
238,CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,60610,OFF-PA-10003349,25.92,5,0.2,9.396,5,5.18,3.3,36.25,1,Low Discount (1-20%)
239,CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,60610,FUR-FU-10000576,419.68,5,0.6,-356.728,5,83.94,155.28,-85.0,0,High Discount (>50%)
240,CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,60610,FUR-FU-10004351,11.688,3,0.6,-4.6752,5,3.9,5.45,-40.0,0,High Discount (>50%)
241,CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,60610,TEC-PH-10000011,31.984,2,0.2,11.1944,5,15.99,10.39,35.0,1,Low Discount (1-20%)
242,CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,60610,FUR-TA-10002607,177.225,5,0.5,-120.513,5,35.44,59.55,-68.0,0,Medium Discount (21-50%)
243,CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,60610,FUR-FU-10002505,4.044,3,0.6,-2.8308,5,1.35,2.29,-70.0,0,High Discount (>50%)
244,CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,60610,OFF-AR-10004685,7.408,2,0.2,1.2038,5,3.7,3.1,16.25,1,Low Discount (1-20%)
245,CA-2014-131926,2014-06-01,2014-06-06,Second Class,DW-13480,55044,FUR-CH-10004063,2001.86,7,0.0,580.5394,5,285.98,203.05,29.0,1,No Discount (0%)
246,CA-2014-131926,2014-06-01,2014-06-06,Second Class,DW-13480,55044,OFF-ST-10002276,166.72,2,0.0,41.68,5,83.36,62.52,25.0,1,No Discount (0%)
247,CA-2014-131926,2014-06-01,2014-06-06,Second Class,DW-13480,55044,OFF-PA-10004082,47.88,6,0.0,23.94,5,7.98,3.99,50.0,1,No Discount (0%)
248,CA-2014-131926,2014-06-01,2014-06-06,Second Class,DW-13480,55044,OFF-AP-10002945,1503.25,5,0.0,496.0725,5,300.65,201.44,33.0,1,No Discount (0%)
249,CA-2014-131926,2014-06-01,2014-06-06,Second Class,DW-13480,55044,OFF-PA-10000061,25.92,4,0.0,12.4416,5,6.48,3.37,48.0,1,No Discount (0%)
250,CA-2016-154739,2016-12-10,2016-12-15,Second Class,LH-17155,94109,FUR-CH-10002965,321.568,2,0.2,28.1372,5,160.78,146.72,8.75,1,Low Discount (1-20%)
251,CA-2016-145625,2016-09-11,2016-09-17,Standard Class,KC-16540,92037,OFF-PA-10004569,7.61,1,0.0,3.5767,6,7.61,4.03,47.0,1,No Discount (0%)
252,CA-2016-145625,2016-09-11,2016-09-17,Standard Class,KC-16540,92037,TEC-AC-10003832,3347.37,13,0.0,636.0003,6,257.49,208.57,19.0,1,No Discount (0%)
253,CA-2016-146941,2016-12-10,2016-12-13,First Class,DL-13315,10024,OFF-ST-10001228,80.58,6,0.0,22.5624,3,13.43,9.67,28.0,1,No Discount (0%)
254,CA-2016-146941,2016-12-10,2016-12-13,First Class,DL-13315,10024,OFF-EN-10003296,361.92,4,0.0,162.864,3,90.48,49.76,45.0,1,No Discount (0%)
255,US-2015-159982,2015-11-28,2015-12-04,Standard Class,DR-12880,60623,FUR-FU-10002505,12.132,9,0.6,-8.4924,6,1.35,2.29,-70.0,0,High Discount (>50%)
256,US-2015-159982,2015-11-28,2015-12-04,Standard Class,DR-12880,60623,OFF-ST-10004804,82.368,2,0.2,-19.5624,6,41.18,50.97,-23.75,0,Low Discount (1-20%)
257,US-2015-159982,2015-11-28,2015-12-04,Standard Class,DR-12880,60623,OFF-ST-10001590,53.92,5,0.2,4.044,6,10.78,9.98,7.5,1,Low Discount (1-20%)
258,US-2015-159982,2015-11-28,2015-12-04,Standard Class,DR-12880,60623,TEC-PH-10001580,647.904,6,0.2,56.6916,6,107.98,98.54,8.75,1,Low Discount (1-20%)
259,CA-2017-163139,2017-12-01,2017-12-03,Second Class,CC-12670,10009,TEC-AC-10000290,20.37,3,0.0,6.9258,2,6.79,4.48,34.0,1,No Discount (0%)
260,CA-2017-163139,2017-12-01,2017-12-03,Second Class,CC-12670,10009,OFF-ST-10002790,221.55,3,0.0,6.6465,2,73.85,71.63,3.0,1,No Discount (0%)
261,CA-2017-163139,2017-12-01,2017-12-03,Second Class,CC-12670,10009,OFF-BI-10003460,17.52,5,0.2,6.132,2,3.5,2.28,35.0,1,Low Discount (1-20%)
262,US-2017-155299,2017-06-08,2017-06-12,Standard Class,Dl-13600,77506,OFF-AP-10002203,1.624,2,0.8,-4.466,4,0.81,3.04,-275.0,0,High Discount (>50%)
263,US-2014-106992,2014-09-19,2014-09-21,Second Class,SB-20290,77036,TEC-MA-10000822,3059.982,3,0.4,-509.997,2,1019.99,1189.99,-16.67,0,Medium Discount (21-50%)
264,US-2014-106992,2014-09-19,2014-09-21,Second Class,SB-20290,77036,TEC-MA-10003353,2519.958,7,0.4,-251.9958,2,359.99,395.99,-10.0,0,Medium Discount (21-50%)
265,CA-2016-125318,2016-06-06,2016-06-13,Standard Class,RC-19825,60610,TEC-PH-10001433,328.224,4,0.2,28.7196,7,82.06,74.88,8.75,1,Low Discount (1-20%)
266,CA-2015-155040,2015-11-10,2015-11-15,Standard Class,AH-10210,94513,TEC-AC-10004469,79.9,2,0.0,35.156,5,39.95,22.37,44.0,1,No Discount (0%)
267,CA-2017-136826,2017-06-16,2017-06-20,Standard Class,CB-12535,27514,OFF-AR-10003602,14.016,3,0.2,4.7304,4,4.67,3.1,33.75,1,Low Discount (1-20%)
268,CA-2016-111010,2016-01-22,2016-01-28,Standard Class,PG-18895,07960,OFF-FA-10003472,7.56,6,0.0,0.3024,6,1.26,1.21,4.0,1,No Discount (0%)
269,US-2017-145366,2017-12-09,2017-12-13,Standard Class,CA-12310,45231,OFF-ST-10004180,37.208,1,0.2,-7.4416,4,37.21,44.65,-20.0,0,Low Discount (1-20%)
270,US-2017-145366,2017-12-09,2017-12-13,Standard Class,CA-12310,45231,OFF-EN-10004386,57.576,3,0.2,21.591,4,19.19,12.0,37.5,1,Low Discount (1-20%)
271,CA-2017-163979,2017-12-28,2018-01-02,Second Class,KH-16690,94110,OFF-ST-10003208,725.84,4,0.0,210.4936,5,181.46,128.84,29.0,1,No Discount (0%)
272,CA-2015-155334,2015-07-30,2015-07-31,First Class,HA-14920,94109,TEC-AC-10003628,209.93,7,0.0,92.3692,1,29.99,16.79,44.0,1,No Discount (0%)
273,CA-2015-155334,2015-07-30,2015-07-31,First Class,HA-14920,94109,FUR-FU-10003274,5.28,3,0.0,2.3232,1,1.76,0.99,44.0,1,No Discount (0%)
274,CA-2015-155334,2015-07-30,2015-07-31,First Class,HA-14920,94109,OFF-BI-10002557,10.92,3,0.2,4.095,1,3.64,2.28,37.5,1,Low Discount (1-20%)
275,CA-2017-118136,2017-09-16,2017-09-17,First Class,BB-10990,90301,OFF-PA-10002615,8.82,2,0.0,4.0572,1,4.41,2.38,46.0,1,No Discount (0%)
276,CA-2017-118136,2017-09-16,2017-09-17,First Class,BB-10990,90301,OFF-AR-10001427,5.98,1,0.0,1.5548,1,5.98,4.43,26.0,1,No Discount (0%)
277,CA-2017-132976,2017-10-13,2017-10-17,Standard Class,AG-10495,19140,OFF-PA-10000673,11.648,2,0.2,4.0768,4,5.82,3.79,35.0,1,Low Discount (1-20%)
278,CA-2017-132976,2017-10-13,2017-10-17,Standard Class,AG-10495,19140,OFF-PA-10004470,18.176,4,0.2,5.9072,4,4.54,3.07,32.5,1,Low Discount (1-20%)
279,CA-2017-132976,2017-10-13,2017-10-17,Standard Class,AG-10495,19140,OFF-ST-10000876,59.712,6,0.2,5.9712,4,9.95,8.96,10.0,1,Low Discount (1-20%)
280,CA-2017-132976,2017-10-13,2017-10-17,Standard Class,AG-10495,19140,OFF-LA-10002043,24.84,3,0.2,8.694,4,8.28,5.38,35.0,1,Low Discount (1-20%)
281,US-2015-161991,2015-09-26,2015-09-28,Second Class,SC-20725,77070,OFF-BI-10004967,2.08,5,0.8,-3.432,2,0.42,1.1,-165.0,0,High Discount (>50%)
282,US-2015-161991,2015-09-26,2015-09-28,Second Class,SC-20725,77070,TEC-PH-10001760,1114.4,7,0.2,376.11,2,159.2,105.47,33.75,1,Low Discount (1-20%)
283,CA-2015-130890,2015-11-02,2015-11-06,Standard Class,JO-15280,90004,FUR-TA-10002903,1038.84,5,0.2,51.942,4,207.77,197.38,5.0,1,Low Discount (1-20%)
284,CA-2015-130883,2015-09-26,2015-10-02,Standard Class,TB-21520,97206,OFF-PA-10000474,141.76,5,0.2,47.844,6,28.35,18.78,33.75,1,Low Discount (1-20%)
285,CA-2015-130883,2015-09-26,2015-10-02,Standard Class,TB-21520,97206,TEC-AC-10001956,239.8,5,0.2,47.96,6,47.96,38.37,20.0,1,Low Discount (1-20%)
286,CA-2015-130883,2015-09-26,2015-10-02,Standard Class,TB-21520,97206,OFF-PA-10004100,31.104,6,0.2,10.8864,6,5.18,3.37,35.0,1,Low Discount (1-20%)
287,CA-2016-112697,2016-12-18,2016-12-20,Second Class,AH-10195,33319,OFF-BI-10000778,254.058,7,0.7,-169.372,2,36.29,60.49,-66.67,0,High Discount (>50%)
288,CA-2016-112697,2016-12-18,2016-12-20,Second Class,AH-10195,33319,OFF-AP-10002684,194.528,2,0.2,24.316,2,97.26,85.11,12.5,1,Low Discount (1-20%)
289,CA-2016-112697,2016-12-18,2016-12-20,Second Class,AH-10195,33319,OFF-SU-10000646,961.48,5,0.2,-204.3145,2,192.3,233.16,-21.25,0,Low Discount (1-20%)
290,CA-2016-110772,2016-11-20,2016-11-24,Second Class,NZ-18565,43229,OFF-FA-10002983,19.096,7,0.2,6.6836,4,2.73,1.77,35.0,1,Low Discount (1-20%)
291,CA-2016-110772,2016-11-20,2016-11-24,Second Class,NZ-18565,43229,OFF-LA-10004689,18.496,8,0.2,6.2424,4,2.31,1.53,33.75,1,Low Discount (1-20%)
292,CA-2016-110772,2016-11-20,2016-11-24,Second Class,NZ-18565,43229,TEC-AC-10002001,255.984,2,0.2,54.3966,4,127.99,100.79,21.25,1,Low Discount (1-20%)
293,CA-2016-110772,2016-11-20,2016-11-24,Second Class,NZ-18565,43229,FUR-BO-10004709,86.97,3,0.5,-48.7032,4,28.99,45.22,-56.0,0,Medium Discount (21-50%)
294,CA-2014-111451,2014-12-26,2014-12-28,First Class,KL-16555,80906,FUR-FU-10004091,300.416,8,0.2,78.8592,2,37.55,27.69,26.25,1,Low Discount (1-20%)
295,CA-2014-111451,2014-12-26,2014-12-28,First Class,KL-16555,80906,FUR-CH-10001891,230.352,3,0.2,20.1558,2,76.78,70.07,8.75,1,Low Discount (1-20%)
296,CA-2014-111451,2014-12-26,2014-12-28,First Class,KL-16555,80906,FUR-FU-10002918,218.352,3,0.2,-24.5646,2,72.78,80.97,-11.25,0,Low Discount (1-20%)
297,CA-2014-111451,2014-12-26,2014-12-28,First Class,KL-16555,80906,OFF-BI-10004593,78.6,5,0.7,-62.88,2,15.72,28.3,-80.0,0,High Discount (>50%)
298,CA-2014-111451,2014-12-26,2014-12-28,First Class,KL-16555,80906,OFF-FA-10004854,27.552,3,0.2,9.2988,2,9.18,6.08,33.75,1,Low Discount (1-20%)
299,CA-2016-142545,2016-10-28,2016-11-03,Standard Class,JD-15895,07109,OFF-PA-10002105,32.4,5,0.0,15.552,6,6.48,3.37,48.0,1,No Discount (0%)
300,CA-2016-142545,2016-10-28,2016-11-03,Standard Class,JD-15895,07109,OFF-ST-10002756,1082.48,8,0.0,10.8248,6,135.31,133.96,1.0,1,No Discount (0%)
