row_id,order_id,order_date,ship_date,ship_mode,customer_id,postal_code,product_id,sales,quantity,discount,profit,shipping_days,profit_margin,ship_mode_id,order_date_key,ship_date_key
170,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,78207,OFF-AP-10002518,177.98,5,0.8,-453.849,4,-2.55,4,20140908,20140912
171,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,78207,TEC-PH-10003931,143.976,3,0.2,8.9985,4,0.0625,4,20140908,20140912
172,CA-2014-118962,2014-08-05,2014-08-09,Standard Class,CS-12130,90004,OFF-PA-10000659,20.94,3,0.0,9.8418,4,0.47,4,20140805,20140809
173,CA-2014-118962,2014-08-05,2014-08-09,Standard Class,CS-12130,90004,OFF-PA-10001144,110.96,2,0.0,53.2608,4,0.48,4,20140805,20140809
174,CA-2014-118962,2014-08-05,2014-08-09,Standard Class,CS-12130,90004,FUR-CH-10003817,340.144,7,0.2,21.259,4,0.0625,4,20140805,20140809
175,US-2014-100853,2014-09-14,2014-09-19,Standard Class,JB-15400,60623,OFF-AP-10000891,52.448,2,0.8,-131.12,5,-2.5,4,20140914,20140919
176,US-2014-100853,2014-09-14,2014-09-19,Standard Class,JB-15400,60623,OFF-LA-10003148,20.16,4,0.2,6.552,5,0.325,4,20140914,20140919
177,US-2017-152366,2017-04-21,2017-04-25,Second Class,SJ-20500,77036,OFF-AP-10002684,97.264,4,0.8,-243.16,4,-2.5,3,20170421,20170425
178,US-2015-101511,2015-11-21,2015-11-23,Second Class,JE-15745,43055,FUR-CH-10004698,396.802,7,0.3,-11.3372,2,-0.0286,3,20151121,20151123
179,US-2015-101511,2015-11-21,2015-11-23,Second Class,JE-15745,43055,OFF-SU-10002189,15.88,5,0.2,-3.7715,2,-0.2375,3,20151121,20151123
180,CA-2015-137225,2015-12-15,2015-12-19,Standard Class,JK-15640,10009,OFF-AR-10001940,3.28,1,0.0,1.4104,4,0.43,4,20151215,20151219
181,CA-2014-166191,2014-12-05,2014-12-09,Second Class,DK-13150,62521,OFF-ST-10003455,24.816,2,0.2,1.8612,4,0.075,3,20141205,20141209
182,CA-2014-166191,2014-12-05,2014-12-09,Second Class,DK-13150,62521,TEC-AC-10004659,408.744,7,0.2,76.6395,4,0.1875,3,20141205,20141209
183,CA-2014-158274,2014-11-19,2014-11-24,Second Class,RM-19675,71203,TEC-PH-10003273,503.96,4,0.0,131.0296,5,0.26,3,20141119,20141124
184,CA-2014-158274,2014-11-19,2014-11-24,Second Class,RM-19675,71203,TEC-PH-10004896,149.95,5,0.0,41.986,5,0.28,3,20141119,20141124
185,CA-2014-158274,2014-11-19,2014-11-24,Second Class,RM-19675,71203,TEC-AC-10002345,29.0,2,0.0,7.25,5,0.25,3,20141119,20141124
186,CA-2016-105018,2016-11-28,2016-12-02,Standard Class,SK-19990,06824,OFF-BI-10001890,7.16,2,0.0,3.4368,4,0.48,4,20161128,20161202
187,CA-2014-123260,2014-08-26,2014-08-30,Standard Class,FM-14290,90032,TEC-AC-10002323,176.8,8,0.0,22.984,4,0.13,4,20140826,20140830
188,CA-2016-157000,2016-07-16,2016-07-22,Standard Class,AM-10360,75051,OFF-ST-10001328,37.224,3,0.2,3.7224,6,0.1,4,20160716,20160722
189,CA-2016-157000,2016-07-16,2016-07-22,Standard Class,AM-10360,75051,OFF-PA-10001950,20.016,3,0.2,6.255,6,0.3125,4,20160716,20160722
190,CA-2015-102281,2015-10-12,2015-10-14,First Class,MP-17470,10035,FUR-BO-10002613,899.136,4,0.2,112.392,2,0.125,2,20151012,20151014
191,CA-2015-102281,2015-10-12,2015-10-14,First Class,MP-17470,10035,TEC-PH-10001552,71.76,6,0.0,20.0928,2,0.28,2,20151012,20151014
192,CA-2015-102281,2015-10-12,2015-10-14,First Class,MP-17470,10035,OFF-PA-10000061,51.84,8,0.0,24.8832,2,0.48,2,20151012,20151014
193,CA-2015-102281,2015-10-12,2015-10-14,First Class,MP-17470,10035,FUR-BO-10002545,626.352,3,0.2,46.9764,2,0.075,2,20151012,20151014
194,CA-2015-102281,2015-10-12,2015-10-14,First Class,MP-17470,10035,OFF-AR-10003514,19.9,5,0.0,6.567,2,0.33,2,20151012,20151014
195,CA-2015-131457,2015-10-31,2015-11-06,Standard Class,MZ-17515,92374,OFF-EN-10001509,14.28,7,0.0,6.7116,6,0.47,4,20151031,20151106
196,CA-2014-140004,2014-03-21,2014-03-25,Standard Class,CB-12025,45011,OFF-AR-10004685,7.408,2,0.2,1.2038,4,0.1625,4,20140321,20140325
197,CA-2014-140004,2014-03-21,2014-03-25,Standard Class,CB-12025,45011,OFF-AR-10004027,6.048,3,0.2,1.5876,4,0.2625,4,20140321,20140325
198,CA-2017-107720,2017-11-06,2017-11-13,Standard Class,VM-21685,07090,OFF-ST-10001414,46.26,3,0.0,12.0276,7,0.26,4,20171106,20171113
199,US-2017-124303,2017-07-06,2017-07-13,Standard Class,FH-14365,19120,OFF-BI-10000343,2.946,2,0.7,-2.2586,7,-0.7667,4,20170706,20170713
200,US-2017-124303,2017-07-06,2017-07-13,Standard Class,FH-14365,19120,OFF-PA-10002749,16.056,3,0.2,5.8203,7,0.3625,4,20170706,20170713
201,CA-2017-105074,2017-06-24,2017-06-29,Standard Class,MB-17305,44312,OFF-PA-10002666,21.744,3,0.2,6.795,5,0.3125,4,20170624,20170629
202,CA-2014-133690,2014-08-03,2014-08-05,First Class,BS-11755,80219,FUR-TA-10004289,218.75,2,0.5,-161.875,2,-0.74,2,20140803,20140805
203,CA-2014-133690,2014-08-03,2014-08-05,First Class,BS-11755,80219,OFF-AP-10003622,2.6,1,0.2,0.2925,2,0.1125,2,20140803,20140805
204,US-2017-116701,2017-12-17,2017-12-21,Second Class,LC-17140,75220,OFF-AP-10003217,66.284,2,0.8,-178.9668,4,-2.7,3,20171217,20171221
205,CA-2017-126382,2017-06-03,2017-06-07,Standard Class,HK-14890,37064,FUR-FU-10002960,35.168,7,0.2,9.6712,4,0.275,4,20170603,20170607
206,CA-2017-108329,2017-12-09,2017-12-14,Standard Class,LE-16810,90604,TEC-PH-10001918,444.768,4,0.2,44.4768,5,0.1,4,20171209,20171214
207,CA-2017-135860,2017-12-01,2017-12-07,Standard Class,JH-15985,48601,OFF-ST-10000642,83.92,4,0.0,5.8744,6,0.07,4,20171201,20171207
208,CA-2017-135860,2017-12-01,2017-12-07,Standard Class,JH-15985,48601,TEC-PH-10001700,131.98,2,0.0,35.6346,6,0.27,4,20171201,20171207
209,CA-2017-135860,2017-12-01,2017-12-07,Standard Class,JH-15985,48601,OFF-BI-10003274,15.92,4,0.0,7.4824,6,0.47,4,20171201,20171207
210,CA-2017-135860,2017-12-01,2017-12-07,Standard Class,JH-15985,48601,OFF-FA-10000134,52.29,9,0.0,16.2099,6,0.31,4,20171201,20171207
211,CA-2017-135860,2017-12-01,2017-12-07,Standard Class,JH-15985,48601,OFF-ST-10001522,91.99,1,0.0,3.6796,6,0.04,4,20171201,20171207
212,CA-2015-101007,2015-02-09,2015-02-13,Second Class,MS-17980,75220,TEC-AC-10001266,20.8,2,0.2,6.5,4,0.3125,3,20150209,20150213
213,CA-2015-146262,2015-01-02,2015-01-09,Standard Class,VW-21775,44256,OFF-LA-10004544,23.68,2,0.2,8.88,7,0.375,4,20150102,20150109
214,CA-2015-146262,2015-01-02,2015-01-09,Standard Class,VW-21775,44256,FUR-BO-10004695,452.45,5,0.5,-244.323,7,-0.54,4,20150102,20150109
215,CA-2015-146262,2015-01-02,2015-01-09,Standard Class,VW-21775,44256,TEC-PH-10002844,62.982,3,0.4,-14.6958,7,-0.2333,4,20150102,20150109
216,CA-2015-146262,2015-01-02,2015-01-09,Standard Class,VW-21775,44256,TEC-MA-10000864,1188.0,9,0.7,-950.4,7,-0.8,4,20150102,20150109
217,CA-2015-146262,2015-01-02,2015-01-09,Standard Class,VW-21775,44256,TEC-AC-10000109,89.584,2,0.2,4.4792,7,0.05,4,20150102,20150109
218,CA-2016-130162,2016-10-28,2016-11-01,Standard Class,JH-15910,90032,OFF-ST-10001328,93.06,6,0.0,26.0568,4,0.28,4,20161028,20161101
219,CA-2016-130162,2016-10-28,2016-11-01,Standard Class,JH-15910,90032,TEC-PH-10002563,302.376,3,0.2,22.6782,4,0.075,4,20161028,20161101
220,CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,43017,OFF-FA-10000585,5.584,2,0.2,1.8148,3,0.325,2,20151224,20151227
221,CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,43017,OFF-PA-10004000,22.704,6,0.2,8.2302,3,0.3625,2,20151224,20151227
222,CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,43017,OFF-BI-10002852,19.776,4,0.7,-13.8432,3,-0.7,2,20151224,20151227
223,CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,43017,FUR-FU-10000087,72.704,4,0.2,19.0848,3,0.2625,2,20151224,20151227
224,CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,43017,TEC-MA-10001148,479.988,4,0.7,-383.9904,3,-0.8,2,20151224,20151227
225,CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,43017,OFF-AR-10001958,27.168,2,0.2,2.7168,3,0.1,2,20151224,20151227
226,CA-2015-163055,2015-08-09,2015-08-16,Standard Class,DS-13180,48227,OFF-AR-10001026,2.2,1,0.0,0.968,7,0.44,4,20150809,20150816
227,CA-2015-163055,2015-08-09,2015-08-16,Standard Class,DS-13180,48227,FUR-TA-10003748,622.45,5,0.0,136.939,7,0.22,4,20150809,20150816
228,CA-2015-163055,2015-08-09,2015-08-16,Standard Class,DS-13180,48227,OFF-ST-10002485,21.98,1,0.0,0.2198,7,0.01,4,20150809,20150816
229,US-2015-145436,2015-02-28,2015-03-04,Standard Class,VD-21670,38401,FUR-CH-10004860,161.568,2,0.2,-28.2744,4,-0.175,4,20150228,20150304
230,US-2015-145436,2015-02-28,2015-03-04,Standard Class,VD-21670,38401,FUR-CH-10004477,389.696,8,0.2,43.8408,4,0.1125,4,20150228,20150304
231,US-2014-156216,2014-09-13,2014-09-17,Standard Class,EA-14035,28205,OFF-BI-10001679,18.648,7,0.7,-12.432,4,-0.6667,4,20140913,20140917
232,US-2017-100930,2017-04-07,2017-04-12,Standard Class,CS-12400,33614,FUR-TA-10001705,233.86,2,0.45,-102.048,5,-0.4364,4,20170407,20170412
233,US-2017-100930,2017-04-07,2017-04-12,Standard Class,CS-12400,33614,FUR-TA-10003473,620.6145,3,0.45,-248.2458,5,-0.4,4,20170407,20170412
234,US-2017-100930,2017-04-07,2017-04-12,Standard Class,CS-12400,33614,OFF-BI-10001679,5.328,2,0.7,-3.552,5,-0.6667,4,20170407,20170412
235,US-2017-100930,2017-04-07,2017-04-12,Standard Class,CS-12400,33614,FUR-FU-10004017,258.072,3,0.2,0.0,5,0.0,4,20170407,20170412
236,US-2017-100930,2017-04-07,2017-04-12,Standard Class,CS-12400,33614,TEC-AC-10003832,617.976,3,0.2,-7.7247,5,-0.0125,4,20170407,20170412
237,CA-2017-160514,2017-11-12,2017-11-16,Standard Class,DB-13120,95051,OFF-PA-10002479,10.56,2,0.0,4.752,4,0.45,4,20171112,20171116
238,CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,60610,OFF-PA-10003349,25.92,5,0.2,9.396,5,0.3625,3,20160604,20160609
239,CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,60610,FUR-FU-10000576,419.68,5,0.6,-356.728,5,-0.85,3,20160604,20160609
240,CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,60610,FUR-FU-10004351,11.688,3,0.6,-4.6752,5,-0.4,3,20160604,20160609
241,CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,60610,TEC-PH-10000011,31.984,2,0.2,11.1944,5,0.35,3,20160604,20160609
242,CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,60610,FUR-TA-10002607,177.225,5,0.5,-120.513,5,-0.68,3,20160604,20160609
243,CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,60610,FUR-FU-10002505,4.044,3,0.6,-2.8308,5,-0.7,3,20160604,20160609
244,CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,60610,OFF-AR-10004685,7.408,2,0.2,1.2038,5,0.1625,3,20160604,20160609
245,CA-2014-131926,2014-06-01,2014-06-06,Second Class,DW-13480,55044,FUR-CH-10004063,2001.86,7,0.0,580.5394,5,0.29,3,20140601,20140606
246,CA-2014-131926,2014-06-01,2014-06-06,Second Class,DW-13480,55044,OFF-ST-10002276,166.72,2,0.0,41.68,5,0.25,3,20140601,20140606
247,CA-2014-131926,2014-06-01,2014-06-06,Second Class,DW-13480,55044,OFF-PA-10004082,47.88,6,0.0,23.94,5,0.5,3,20140601,20140606
248,CA-2014-131926,2014-06-01,2014-06-06,Second Class,DW-13480,55044,OFF-AP-10002945,1503.25,5,0.0,496.0725,5,0.33,3,20140601,20140606
249,CA-2014-131926,2014-06-01,2014-06-06,Second Class,DW-13480,55044,OFF-PA-10000061,25.92,4,0.0,12.4416,5,0.48,3,20140601,20140606
250,CA-2016-154739,2016-12-10,2016-12-15,Second Class,LH-17155,94109,FUR-CH-10002965,321.568,2,0.2,28.1372,5,0.0875,3,20161210,20161215
251,CA-2016-145625,2016-09-11,2016-09-17,Standard Class,KC-16540,92037,OFF-PA-10004569,7.61,1,0.0,3.5767,6,0.47,4,20160911,20160917
252,CA-2016-145625,2016-09-11,2016-09-17,Standard Class,KC-16540,92037,TEC-AC-10003832,3347.37,13,0.0,636.0003,6,0.19,4,20160911,20160917
253,CA-2016-146941,2016-12-10,2016-12-13,First Class,DL-13315,10024,OFF-ST-10001228,80.58,6,0.0,22.5624,3,0.28,2,20161210,20161213
254,CA-2016-146941,2016-12-10,2016-12-13,First Class,DL-13315,10024,OFF-EN-10003296,361.92,4,0.0,162.864,3,0.45,2,20161210,20161213
255,US-2015-159982,2015-11-28,2015-12-04,Standard Class,DR-12880,60623,FUR-FU-10002505,12.132,9,0.6,-8.4924,6,-0.7,4,20151128,20151204
256,US-2015-159982,2015-11-28,2015-12-04,Standard Class,DR-12880,60623,OFF-ST-10004804,82.368,2,0.2,-19.5624,6,-0.2375,4,20151128,20151204
257,US-2015-159982,2015-11-28,2015-12-04,Standard Class,DR-12880,60623,OFF-ST-10001590,53.92,5,0.2,4.044,6,0.075,4,20151128,20151204
258,US-2015-159982,2015-11-28,2015-12-04,Standard Class,DR-12880,60623,TEC-PH-10001580,647.904,6,0.2,56.6916,6,0.0875,4,20151128,20151204
259,CA-2017-163139,2017-12-01,2017-12-03,Second Class,CC-12670,10009,TEC-AC-10000290,20.37,3,0.0,6.9258,2,0.34,3,20171201,20171203
260,CA-2017-163139,2017-12-01,2017-12-03,Second Class,CC-12670,10009,OFF-ST-10002790,221.55,3,0.0,6.6465,2,0.03,3,20171201,20171203
261,CA-2017-163139,2017-12-01,2017-12-03,Second Class,CC-12670,10009,OFF-BI-10003460,17.52,5,0.2,6.132,2,0.35,3,20171201,20171203
262,US-2017-155299,2017-06-08,2017-06-12,Standard Class,Dl-13600,77506,OFF-AP-10002203,1.624,2,0.8,-4.466,4,-2.75,4,20170608,20170612
263,US-2014-106992,2014-09-19,2014-09-21,Second Class,SB-20290,77036,TEC-MA-10000822,3059.982,3,0.4,-509.997,2,-0.1667,3,20140919,20140921
264,US-2014-106992,2014-09-19,2014-09-21,Second Class,SB-20290,77036,TEC-MA-10003353,2519.958,7,0.4,-251.9958,2,-0.1,3,20140919,20140921
265,CA-2016-125318,2016-06-06,2016-06-13,Standard Class,RC-19825,60610,TEC-PH-10001433,328.224,4,0.2,28.7196,7,0.0875,4,20160606,20160613
266,CA-2015-155040,2015-11-10,2015-11-15,Standard Class,AH-10210,94513,TEC-AC-10004469,79.9,2,0.0,35.156,5,0.44,4,20151110,20151115
267,CA-2017-136826,2017-06-16,2017-06-20,Standard Class,CB-12535,27514,OFF-AR-10003602,14.016,3,0.2,4.7304,4,0.3375,4,20170616,20170620
268,CA-2016-111010,2016-01-22,2016-01-28,Standard Class,PG-18895,07960,OFF-FA-10003472,7.56,6,0.0,0.3024,6,0.04,4,20160122,20160128
269,US-2017-145366,2017-12-09,2017-12-13,Standard Class,CA-12310,45231,OFF-ST-10004180,37.208,1,0.2,-7.4416,4,-0.2,4,20171209,20171213
270,US-2017-145366,2017-12-09,2017-12-13,Standard Class,CA-12310,45231,OFF-EN-10004386,57.576,3,0.2,21.591,4,0.375,4,20171209,20171213
271,CA-2017-163979,2017-12-28,2018-01-02,Second Class,KH-16690,94110,OFF-ST-10003208,725.84,4,0.0,210.4936,5,0.29,3,20171228,20180102
272,CA-2015-155334,2015-07-30,2015-07-31,First Class,HA-14920,94109,TEC-AC-10003628,209.93,7,0.0,92.3692,1,0.44,2,20150730,20150731
273,CA-2015-155334,2015-07-30,2015-07-31,First Class,HA-14920,94109,FUR-FU-10003274,5.28,3,0.0,2.3232,1,0.44,2,20150730,20150731
274,CA-2015-155334,2015-07-30,2015-07-31,First Class,HA-14920,94109,OFF-BI-10002557,10.92,3,0.2,4.095,1,0.375,2,20150730,20150731
275,CA-2017-118136,2017-09-16,2017-09-17,First Class,BB-10990,90301,OFF-PA-10002615,8.82,2,0.0,4.0572,1,0.46,2,20170916,20170917
276,CA-2017-118136,2017-09-16,2017-09-17,First Class,BB-10990,90301,OFF-AR-10001427,5.98,1,0.0,1.5548,1,0.26,2,20170916,20170917
277,CA-2017-132976,2017-10-13,2017-10-17,Standard Class,AG-10495,19140,OFF-PA-10000673,11.648,2,0.2,4.0768,4,0.35,4,20171013,20171017
278,CA-2017-132976,2017-10-13,2017-10-17,Standard Class,AG-10495,19140,OFF-PA-10004470,18.176,4,0.2,5.9072,4,0.325,4,20171013,20171017
279,CA-2017-132976,2017-10-13,2017-10-17,Standard Class,AG-10495,19140,OFF-ST-10000876,59.712,6,0.2,5.9712,4,0.1,4,20171013,20171017
280,CA-2017-132976,2017-10-13,2017-10-17,Standard Class,AG-10495,19140,OFF-LA-10002043,24.84,3,0.2,8.694,4,0.35,4,20171013,20171017
281,US-2015-161991,2015-09-26,2015-09-28,Second Class,SC-20725,77070,OFF-BI-10004967,2.08,5,0.8,-3.432,2,-1.65,3,20150926,20150928
282,US-2015-161991,2015-09-26,2015-09-28,Second Class,SC-20725,77070,TEC-PH-10001760,1114.4,7,0.2,376.11,2,0.3375,3,20150926,20150928
283,CA-2015-130890,2015-11-02,2015-11-06,Standard Class,JO-15280,90004,FUR-TA-10002903,1038.84,5,0.2,51.942,4,0.05,4,20151102,20151106
284,CA-2015-130883,2015-09-26,2015-10-02,Standard Class,TB-21520,97206,OFF-PA-10000474,141.76,5,0.2,47.844,6,0.3375,4,20150926,20151002
285,CA-2015-130883,2015-09-26,2015-10-02,Standard Class,TB-21520,97206,TEC-AC-10001956,239.8,5,0.2,47.96,6,0.2,4,20150926,20151002
286,CA-2015-130883,2015-09-26,2015-10-02,Standard Class,TB-21520,97206,OFF-PA-10004100,31.104,6,0.2,10.8864,6,0.35,4,20150926,20151002
287,CA-2016-112697,2016-12-18,2016-12-20,Second Class,AH-10195,33319,OFF-BI-10000778,254.058,7,0.7,-169.372,2,-0.6667,3,20161218,20161220
288,CA-2016-112697,2016-12-18,2016-12-20,Second Class,AH-10195,33319,OFF-AP-10002684,194.528,2,0.2,24.316,2,0.125,3,20161218,20161220
289,CA-2016-112697,2016-12-18,2016-12-20,Second Class,AH-10195,33319,OFF-SU-10000646,961.48,5,0.2,-204.3145,2,-0.2125,3,20161218,20161220
290,CA-2016-110772,2016-11-20,2016-11-24,Second Class,NZ-18565,43229,OFF-FA-10002983,19.096,7,0.2,6.6836,4,0.35,3,20161120,20161124
291,CA-2016-110772,2016-11-20,2016-11-24,Second Class,NZ-18565,43229,OFF-LA-10004689,18.496,8,0.2,6.2424,4,0.3375,3,20161120,20161124
292,CA-2016-110772,2016-11-20,2016-11-24,Second Class,NZ-18565,43229,TEC-AC-10002001,255.984,2,0.2,54.3966,4,0.2125,3,20161120,20161124
293,CA-2016-110772,2016-11-20,2016-11-24,Second Class,NZ-18565,43229,FUR-BO-10004709,86.97,3,0.5,-48.7032,4,-0.56,3,20161120,20161124
294,CA-2014-111451,2014-12-26,2014-12-28,First Class,KL-16555,80906,FUR-FU-10004091,300.416,8,0.2,78.8592,2,0.2625,2,20141226,20141228
295,CA-2014-111451,2014-12-26,2014-12-28,First Class,KL-16555,80906,FUR-CH-10001891,230.352,3,0.2,20.1558,2,0.0875,2,20141226,20141228
296,CA-2014-111451,2014-12-26,2014-12-28,First Class,KL-16555,80906,FUR-FU-10002918,218.352,3,0.2,-24.5646,2,-0.1125,2,20141226,20141228
297,CA-2014-111451,2014-12-26,2014-12-28,First Class,KL-16555,80906,OFF-BI-10004593,78.6,5,0.7,-62.88,2,-0.8,2,20141226,20141228
298,CA-2014-111451,2014-12-26,2014-12-28,First Class,KL-16555,80906,OFF-FA-10004854,27.552,3,0.2,9.2988,2,0.3375,2,20141226,20141228
299,CA-2016-142545,2016-10-28,2016-11-03,Standard Class,JD-15895,07109,OFF-PA-10002105,32.4,5,0.0,15.552,6,0.48,4,20161028,20161103
300,CA-2016-142545,2016-10-28,2016-11-03,Standard Class,JD-15895,07109,OFF-ST-10002756,1082.48,8,0.0,10.8248,6,0.01,4,20161028,20161103
301,CA-2016-142545,2016-10-28,2016-11-03,Standard Class,JD-15895,07109,OFF-PA-10004243,56.91,3,0.0,27.3168,6,0.48,4,20161028,20161103
302,CA-2016-142545,2016-10-28,2016-11-03,Standard Class,JD-15895,07109,FUR-FU-10001861,77.6,4,0.0,38.024,6,0.49,4,20161028,20161103
303,CA-2016-142545,2016-10-28,2016-11-03,Standard Class,JD-15895,07109,OFF-BI-10002706,14.28,1,0.0,6.5688,6,0.46,4,20161028,20161103
304,US-2017-152380,2017-11-19,2017-11-23,Standard Class,JH-15910,60623,FUR-TA-10002533,219.075,3,0.5,-131.445,4,-0.6,4,20171119,20171123
305,CA-2015-144253,2015-05-04,2015-05-09,Second Class,AS-10225,10024,FUR-FU-10002671,26.8,2,0.0,12.864,5,0.48,3,20150504,20150509
306,CA-2014-130960,2014-12-30,2015-01-04,Standard Class,KB-16600,48180,OFF-AR-10003651,9.84,3,0.0,2.8536,5,0.29,4,20141230,20150104
307,CA-2014-111003,2014-06-01,2014-06-06,Standard Class,CR-12625,08701,OFF-BI-10001072,45.48,3,0.0,20.9208,5,0.46,4,20140601,20140606
308,CA-2014-111003,2014-06-01,2014-06-06,Standard Class,CR-12625,08701,OFF-AR-10002135,289.2,6,0.0,83.868,5,0.29,4,20140601,20140606
309,CA-2017-126774,2017-04-15,2017-04-17,First Class,SH-20395,22204,OFF-AR-10002804,4.89,1,0.0,2.0049,2,0.41,2,20170415,20170417
310,CA-2016-142902,2016-09-12,2016-09-14,Second Class,BP-11185,80004,FUR-FU-10001918,15.136,4,0.2,3.5948,2,0.2375,3,20160912,20160914
311,CA-2016-142902,2016-09-12,2016-09-14,Second Class,BP-11185,80004,FUR-CH-10004086,466.768,2,0.2,52.5114,2,0.1125,3,20160912,20160914
312,CA-2016-142902,2016-09-12,2016-09-14,Second Class,BP-11185,80004,FUR-FU-10001756,15.232,1,0.2,1.7136,2,0.1125,3,20160912,20160914
313,CA-2016-142902,2016-09-12,2016-09-14,Second Class,BP-11185,80004,OFF-LA-10000634,6.264,3,0.2,2.0358,2,0.325,3,20160912,20160914
314,CA-2014-120887,2014-09-27,2014-10-03,Standard Class,TS-21205,07601,FUR-FU-10001588,87.54,3,0.0,37.6422,6,0.43,4,20140927,20141003
315,CA-2014-167850,2014-08-09,2014-08-16,Standard Class,AG-10525,33710,TEC-PH-10002398,178.384,2,0.2,22.298,7,0.125,4,20140809,20140816
316,CA-2014-167850,2014-08-09,2014-08-16,Standard Class,AG-10525,33710,OFF-PA-10001937,15.552,3,0.2,5.4432,7,0.35,4,20140809,20140816
317,CA-2014-164259,2014-12-28,2014-12-30,First Class,SP-20860,19143,OFF-AR-10003373,99.136,4,0.2,8.6744,2,0.0875,2,20141228,20141230
318,CA-2014-164973,2014-11-04,2014-11-09,Standard Class,NM-18445,10024,FUR-CH-10002602,135.882,1,0.1,24.1568,5,0.1778,4,20141104,20141109
319,CA-2014-164973,2014-11-04,2014-11-09,Standard Class,NM-18445,10024,TEC-MA-10002927,3991.98,2,0.0,1995.99,5,0.5,4,20141104,20141109
320,CA-2014-164973,2014-11-04,2014-11-09,Standard Class,NM-18445,10024,TEC-PH-10004093,275.94,6,0.0,80.0226,5,0.29,4,20141104,20141109
321,CA-2014-164973,2014-11-04,2014-11-09,Standard Class,NM-18445,10024,TEC-AC-10000892,360.0,4,0.0,129.6,5,0.36,4,20141104,20141109
322,CA-2014-164973,2014-11-04,2014-11-09,Standard Class,NM-18445,10024,OFF-ST-10002974,43.57,1,0.0,13.071,5,0.3,4,20141104,20141109
323,CA-2014-156601,2014-09-19,2014-09-24,Standard Class,FA-14230,90805,OFF-FA-10000624,7.16,2,0.0,3.58,5,0.5,4,20140919,20140924
324,CA-2016-162138,2016-04-23,2016-04-27,Standard Class,GK-14620,92345,OFF-BI-10004593,251.52,6,0.2,81.744,4,0.325,4,20160423,20160427
325,CA-2016-162138,2016-04-23,2016-04-27,Standard Class,GK-14620,92345,TEC-AC-10001908,99.99,1,0.0,34.9965,4,0.35,4,20160423,20160427
326,CA-2017-153339,2017-11-03,2017-11-05,Second Class,DJ-13510,37130,FUR-FU-10001967,15.992,1,0.2,0.9995,2,0.0625,3,20171103,20171105
327,US-2016-141544,2016-08-30,2016-09-01,First Class,PO-18850,19143,TEC-PH-10003645,290.898,3,0.4,-67.8762,2,-0.2333,2,20160830,20160901
328,US-2016-141544,2016-08-30,2016-09-01,First Class,PO-18850,19143,OFF-ST-10000675,54.224,2,0.2,3.389,2,0.0625,2,20160830,20160901
329,US-2016-141544,2016-08-30,2016-09-01,First Class,PO-18850,19143,FUR-CH-10003312,786.744,4,0.3,-258.5016,2,-0.3286,2,20160830,20160901
330,US-2016-141544,2016-08-30,2016-09-01,First Class,PO-18850,19143,OFF-LA-10001074,100.24,10,0.2,33.831,2,0.3375,2,20160830,20160901
331,US-2016-141544,2016-08-30,2016-09-01,First Class,PO-18850,19143,OFF-BI-10001524,37.764,6,0.7,-27.6936,2,-0.7333,2,20160830,20160901
332,US-2016-150147,2016-04-25,2016-04-29,Second Class,JL-15850,19134,TEC-PH-10004614,82.8,2,0.4,-20.7,4,-0.25,3,20160425,20160429
333,US-2016-150147,2016-04-25,2016-04-29,Second Class,JL-15850,19134,OFF-BI-10001153,20.724,2,0.7,-13.816,4,-0.6667,3,20160425,20160429
334,US-2016-150147,2016-04-25,2016-04-29,Second Class,JL-15850,19134,OFF-BI-10001982,4.896,3,0.7,-3.4272,4,-0.7,3,20160425,20160429
335,CA-2015-137946,2015-09-01,2015-09-04,Second Class,DB-13615,90045,OFF-BI-10001922,4.752,1,0.2,1.6038,3,0.3375,3,20150901,20150904
336,CA-2015-137946,2015-09-01,2015-09-04,Second Class,DB-13615,90045,TEC-CO-10001449,959.984,2,0.2,335.9944,3,0.35,3,20150901,20150904
